TITLE,
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,25/04/22
TIME,12:50:13
SPECTROMETER/DATA SYSTEM,
LOCALE,1041
RESOLUTION,
DELTAX,0.482117
XUNITS,1/CM
YUNITS,ABSORBANCE
FIRSTX,  999.9101
LASTX, 7000.3350
NPOINTS,   12447
FIRSTY,     0.50109
MAXY,     3.61490
MINY,     0.04328
XYDATA
1204.8097,0.172023
1205.2919,0.172096
1205.7739,0.172199
1206.2561,0.172332
1206.7382,0.172497
1207.2203,0.172688
1207.7024,0.172904
1208.1846,0.17314
1208.6666,0.173396
1209.1488,0.173673
1209.6309,0.173974
1210.1130,0.174306
1210.5951,0.174673
1211.0773,0.17508
1211.5593,0.175527
1212.0415,0.17601
1212.5236,0.176522
1213.0057,0.177057
1213.4878,0.177611
1213.9700,0.178188
1214.4520,0.178793
1214.9342,0.179429
1215.4163,0.180092
1215.8984,0.180776
1216.3805,0.181477
1216.8627,0.182196
1217.3447,0.182944
1217.8269,0.183731
1218.3090,0.184563
1218.7911,0.185436
1219.2732,0.186338
1219.7554,0.187259
1220.2374,0.1882
1220.7196,0.189167
1221.2017,0.190174
1221.6838,0.191229
1222.1659,0.192335
1222.6481,0.193487
1223.1301,0.194682
1223.6123,0.195922
1224.0944,0.197218
1224.5765,0.198585
1225.0586,0.200033
1225.5408,0.201566
1226.0228,0.203181
1226.5050,0.204876
1226.9871,0.206652
1227.4692,0.208514
1227.9513,0.210473
1228.4335,0.212536
1228.9155,0.21471
1229.3977,0.216995
1229.8798,0.219394
1230.3619,0.221911
1230.8440,0.224552
1231.3262,0.227329
1231.8082,0.230257
1232.2904,0.233349
1232.7725,0.236613
1233.2546,0.240057
1233.7367,0.243686
1234.2189,0.247508
1234.7009,0.251536
1235.1831,0.255787
1235.6652,0.260277
1236.1473,0.265027
1236.6294,0.270058
1237.1116,0.275402
1237.5936,0.281095
1238.0758,0.287181
1238.5579,0.293702
1239.0400,0.300697
1239.5221,0.308203
1240.0043,0.316254
1240.4863,0.324887
1240.9685,0.334139
1241.4506,0.344055
1241.9327,0.354687
1242.4148,0.366104
1242.8970,0.378386
1243.3790,0.391612
1243.8612,0.405846
1244.3433,0.42114
1244.8254,0.437539
1245.3075,0.455099
1245.7897,0.473897
1246.2717,0.494023
1246.7539,0.515561
1247.2360,0.538571
1247.7181,0.563094
1248.2002,0.589153
1248.6824,0.616768
1249.1644,0.645955
1249.6466,0.676705
1250.1287,0.708975
1250.6108,0.742667
1251.0929,0.777623
1251.5751,0.813617
1252.0571,0.850349
1252.5393,0.887435
1253.0214,0.924384
1253.5035,0.960589
1253.9856,0.995315
1254.4678,1.02772
1254.9498,1.05684
1255.4320,1.08166
1255.9141,1.10109
1256.3962,1.11403
1256.8783,1.1196
1257.3605,1.11722
1257.8425,1.10673
1258.3247,1.08832
1258.8068,1.06248
1259.2889,1.02997
1259.7710,0.991902
1260.2532,0.949769
1260.7352,0.905224
1261.2174,0.859741
1261.6995,0.8144
1262.1816,0.769892
1262.6637,0.7267
1263.1459,0.685251
1263.6279,0.645947
1264.1101,0.609094
1264.5922,0.574833
1265.0743,0.543145
1265.5564,0.513927
1266.0386,0.487053
1266.5206,0.4624
1267.0028,0.439825
1267.4849,0.419159
1267.9670,0.400222
1268.4491,0.382857
1268.9313,0.366941
1269.4133,0.352361
1269.8955,0.338984
1270.3776,0.326662
1270.8597,0.315254
1271.3418,0.304665
1271.8240,0.294858
1272.3060,0.285819
1272.7882,0.277512
1273.2703,0.269868
1273.7524,0.262791
1274.2345,0.2562
1274.7167,0.250045
1275.1987,0.244305
1275.6809,0.238966
1276.1630,0.234005
1276.6451,0.229388
1277.1272,0.225079
1277.6094,0.221052
1278.0914,0.21729
1278.5736,0.21378
1279.0557,0.210505
1279.5378,0.207446
1280.0199,0.204585
1280.5021,0.201912
1280.9841,0.199418
1281.4663,0.197092
1281.9484,0.194919
1282.4305,0.192883
1282.9126,0.190968
1283.3948,0.189166
1283.8768,0.187474
1284.3590,0.185887
1284.8411,0.184393
1285.3232,0.182978
1285.8053,0.181628
1286.2875,0.180336
1286.7695,0.179111
1287.2517,0.177966
1287.7338,0.176915
1288.2159,0.175958
1288.6980,0.175086
1289.1802,0.17428
1289.6622,0.173527
1290.1444,0.172816
1290.6265,0.172143
1291.1086,0.171505
1291.5907,0.1709
1292.0729,0.170327
1292.5549,0.169787
1293.0371,0.169284
1293.5192,0.168822
1294.0013,0.1684
1294.4834,0.168017
1294.9656,0.167668
1295.4476,0.167353
1295.9298,0.167075
1296.4119,0.166834
1296.8940,0.166625
1297.3761,0.166439
1297.8583,0.166266
1298.3403,0.166106
1298.8225,0.165963
1299.3046,0.165846
1299.7867,0.165756
1300.2688,0.165688
1300.7510,0.165636
1301.2330,0.1656
1301.7152,0.165587
1302.1973,0.165613
1302.6794,0.165687
1303.1615,0.165811
1303.6437,0.165978
1304.1257,0.16618
1304.6079,0.166418
1305.0900,0.166698
1305.5721,0.167025
1306.0542,0.167405
1306.5364,0.167837
1307.0184,0.168326
1307.5006,0.168883
1307.9827,0.169522
1308.4648,0.170253
1308.9469,0.171071
1309.4291,0.171958
1309.9111,0.172894
1310.3933,0.173868
1310.8754,0.174885
1311.3575,0.175962
1311.8396,0.177114
1312.3218,0.178338
1312.8038,0.179607
1313.2860,0.180869
1313.7681,0.182063
1314.2502,0.18313
1314.7323,0.184021
1315.2145,0.184694
1315.6965,0.185119
1316.1787,0.185282
1316.6608,0.185196
1317.1429,0.184902
1317.6250,0.184458
1318.1072,0.183928
1318.5892,0.18337
1319.0714,0.182828
1319.5535,0.18233
1320.0356,0.181891
1320.5177,0.18151
1320.9999,0.18118
1321.4819,0.180893
1321.9641,0.18065
1322.4462,0.18046
1322.9283,0.180339
1323.4104,0.180299
1323.8926,0.180342
1324.3746,0.180461
1324.8568,0.18064
1325.3389,0.180864
1325.8210,0.181122
1326.3031,0.181413
1326.7853,0.181744
1327.2673,0.182122
1327.7495,0.182551
1328.2316,0.18303
1328.7137,0.183554
1329.1958,0.184119
1329.6780,0.184723
1330.1600,0.185365
1330.6422,0.186041
1331.1243,0.186751
1331.6064,0.187494
1332.0885,0.188281
1332.5707,0.189124
1333.0527,0.190032
1333.5349,0.190997
1334.0170,0.191998
1334.4991,0.193016
1334.9812,0.194045
1335.4634,0.195095
1335.9454,0.196179
1336.4276,0.197291
1336.9097,0.198406
1337.3918,0.199496
1337.8739,0.200563
1338.3561,0.201653
1338.8381,0.202856
1339.3203,0.204265
1339.8024,0.205915
1340.2845,0.207745
1340.7666,0.209641
1341.2488,0.211509
1341.7308,0.213315
1342.2130,0.215085
1342.6951,0.216869
1343.1772,0.218707
1343.6593,0.220619
1344.1415,0.222603
1344.6235,0.224648
1345.1057,0.226755
1345.5878,0.228926
1346.0699,0.231162
1346.5520,0.233453
1347.0342,0.235787
1347.5162,0.238172
1347.9984,0.24064
1348.4805,0.243231
1348.9626,0.245962
1349.4447,0.248815
1349.9269,0.251757
1350.4089,0.254772
1350.8911,0.257873
1351.3732,0.261075
1351.8553,0.264367
1352.3374,0.26772
1352.8196,0.271128
1353.3016,0.274641
1353.7838,0.278358
1354.2659,0.282347
1354.7480,0.286586
1355.2301,0.290978
1355.7123,0.295441
1356.1943,0.299991
1356.6765,0.304722
1357.1586,0.309713
1357.6407,0.314947
1358.1228,0.320332
1358.6050,0.325797
1359.0870,0.331367
1359.5692,0.337131
1360.0513,0.343147
1360.5334,0.349397
1361.0155,0.355869
1361.4977,0.362708
1361.9797,0.370267
1362.4619,0.37891
1362.9440,0.38863
1363.4261,0.39891
1363.9082,0.409115
1364.3904,0.418997
1364.8724,0.428785
1365.3546,0.438905
1365.8367,0.449688
1366.3188,0.461261
1366.8009,0.473637
1367.2831,0.486893
1367.7651,0.501253
1368.2473,0.516955
1368.7294,0.53403
1369.2115,0.552222
1369.6936,0.571198
1370.1758,0.590799
1370.6578,0.611102
1371.1400,0.63227
1371.6221,0.654441
1372.1042,0.677857
1372.5863,0.703166
1373.0685,0.731629
1373.5505,0.764766
1374.0327,0.80327
1374.5148,0.845966
1374.9969,0.890341
1375.4790,0.934581
1375.9612,0.978909
1376.4432,1.0252
1376.9254,1.07579
1377.4075,1.13256
1377.8896,1.19631
1378.3717,1.26682
1378.8539,1.34331
1379.3359,1.42529
1379.8181,1.51284
1380.3002,1.60644
1380.7823,1.70648
1381.2644,1.81297
1381.7466,1.92561
1382.2286,2.04385
1382.7108,2.16677
1383.1929,2.29292
1383.6750,2.42039
1384.1571,2.54717
1384.6393,2.67102
1385.1213,2.78854
1385.6035,2.89449
1386.0856,2.98312
1386.5677,3.05131
1387.0498,3.0998
1387.5320,3.13025
1388.0140,3.14326
1388.4962,3.13992
1388.9783,3.12113
1389.4604,3.08388
1389.9425,3.02152
1390.4247,2.93138
1390.9067,2.82123
1391.3889,2.70472
1391.8710,2.59147
1392.3531,2.48293
1392.8352,2.37447
1393.3174,2.25952
1393.7994,2.13445
1394.2816,2.00356
1394.7637,1.87913
1395.2458,1.77335
1395.7279,1.69001
1396.2101,1.62523
1396.6921,1.57277
1397.1743,1.52745
1397.6564,1.48615
1398.1385,1.44799
1398.6206,1.4144
1399.1028,1.38805
1399.5848,1.37051
1400.0670,1.36108
1400.5491,1.35782
1401.0313,1.35906
1401.5133,1.36367
1401.9955,1.37082
1402.4775,1.37977
1402.9597,1.38991
1403.4418,1.40094
1403.9240,1.41275
1404.4060,1.42509
1404.8882,1.43709
1405.3702,1.44736
1405.8524,1.45478
1406.3345,1.45893
1406.8167,1.45982
1407.2987,1.45739
1407.7809,1.45151
1408.2629,1.44212
1408.7451,1.42923
1409.2272,1.41269
1409.7094,1.39215
1410.1914,1.36732
1410.6736,1.33839
1411.1556,1.30603
1411.6378,1.27102
1412.1199,1.23389
1412.6021,1.19519
1413.0841,1.15573
1413.5663,1.11652
1414.0483,1.07828
1414.5305,1.04097
1415.0126,1.00406
1415.4948,0.967318
1415.9768,0.931477
1416.4590,0.898024
1416.9410,0.868126
1417.4232,0.841576
1417.9053,0.816459
1418.3875,0.789899
1418.8695,0.760572
1419.3517,0.731593
1419.8337,0.708156
1420.3159,0.691814
1420.7980,0.680454
1421.2802,0.671501
1421.7622,0.663328
1422.2444,0.655236
1422.7264,0.647231
1423.2086,0.639885
1423.6907,0.63404
1424.1729,0.630247
1424.6549,0.628434
1425.1371,0.628206
1425.6191,0.629281
1426.1013,0.631597
1426.5834,0.63516
1427.0656,0.6399
1427.5476,0.645697
1428.0298,0.652601
1428.5118,0.661078
1428.9940,0.67202
1429.4761,0.686211
1429.9583,0.703435
1430.4403,0.722246
1430.9225,0.741144
1431.4045,0.759915
1431.8867,0.779736
1432.3688,0.80218
1432.8510,0.827852
1433.3330,0.855484
1433.8152,0.882495
1434.2972,0.906821
1434.7794,0.928402
1435.2615,0.949409
1435.7437,0.973572
1436.2257,1.00373
1436.7079,1.03661
1437.1899,1.06278
1437.6721,1.07728
1438.1542,1.08272
1438.6364,1.08278
1439.1184,1.07912
1439.6006,1.07194
1440.0826,1.061
1440.5648,1.04642
1441.0469,1.02884
1441.5291,1.00918
1442.0111,0.988302
1442.4933,0.966882
1442.9753,0.945336
1443.4575,0.923891
1443.9396,0.902745
1444.4218,0.882262
1444.9038,0.862974
1445.3860,0.845318
1445.8680,0.829313
1446.3502,0.814438
1446.8323,0.79988
1447.3145,0.785147
1447.7965,0.770761
1448.2787,0.758105
1448.7607,0.74819
1449.2429,0.740872
1449.7250,0.735314
1450.2072,0.730731
1450.6892,0.726731
1451.1714,0.723324
1451.6534,0.720736
1452.1356,0.719125
1452.6177,0.718403
1453.0999,0.718282
1453.5819,0.718476
1454.0641,0.718806
1454.5461,0.719195
1455.0283,0.719624
1455.5104,0.720104
1455.9926,0.720679
1456.4746,0.721401
1456.9568,0.722185
1457.4388,0.722666
1457.9210,0.722454
1458.4031,0.721462
1458.8853,0.719814
1459.3673,0.717607
1459.8495,0.714785
1460.3315,0.711158
1460.8137,0.706521
1461.2958,0.700838
1461.7780,0.694342
1462.2600,0.687422
1462.7422,0.680325
1463.2242,0.672863
1463.7064,0.664335
1464.1885,0.653942
1464.6707,0.641833
1465.1527,0.629722
1465.6349,0.619449
1466.1169,0.611282
1466.5991,0.604285
1467.0812,0.597448
1467.5634,0.590259
1468.0454,0.582791
1468.5276,0.575509
1469.0096,0.568889
1469.4918,0.563105
1469.9739,0.558001
1470.4561,0.553267
1470.9381,0.548594
1471.4203,0.543767
1471.9023,0.538844
1472.3845,0.5344
1472.8666,0.531215
1473.3488,0.529393
1473.8308,0.528408
1474.3130,0.527804
1474.7950,0.527431
1475.2772,0.527365
1475.7593,0.527812
1476.2415,0.528945
1476.7235,0.53072
1477.2057,0.532905
1477.6877,0.535302
1478.1699,0.537882
1478.6520,0.540734
1479.1342,0.544
1479.6162,0.547849
1480.0984,0.552468
1480.5804,0.558001
1481.0626,0.564442
1481.5447,0.571586
1482.0269,0.579152
1482.5089,0.586981
1482.9911,0.595114
1483.4731,0.603651
1483.9553,0.612564
1484.4374,0.621634
1484.9196,0.630632
1485.4016,0.639613
1485.8838,0.649067
1486.3658,0.659661
1486.8480,0.671553
1487.3301,0.683857
1487.8123,0.695161
1488.2943,0.704781
1488.7765,0.713407
1489.2585,0.722712
1489.7407,0.734157
1490.2228,0.747311
1490.7050,0.75971
1491.1870,0.769458
1491.6692,0.776767
1492.1512,0.782782
1492.6334,0.788296
1493.1155,0.793472
1493.5977,0.798122
1494.0797,0.802106
1494.5619,0.805586
1495.0439,0.80905
1495.5261,0.813026
1496.0082,0.817566
1496.4904,0.822027
1496.9724,0.825773
1497.4546,0.828922
1497.9366,0.832201
1498.4188,0.836321
1498.9009,0.841429
1499.3831,0.846981
1499.8651,0.852271
1500.3473,0.857077
1500.8293,0.861734
1501.3115,0.866714
1501.7936,0.872145
1502.2758,0.877591
1502.7578,0.882323
1503.2400,0.885866
1503.7220,0.888271
1504.2042,0.889892
1504.6863,0.890918
1505.1685,0.890809
1505.6505,0.887684
1506.1327,0.878992
1506.6147,0.865847
1507.0969,0.853312
1507.5790,0.842054
1508.0612,0.829218
1508.5432,0.813573
1509.0254,0.796043
1509.5074,0.778077
1509.9896,0.760215
1510.4717,0.741704
1510.9539,0.721089
1511.4359,0.697369
1511.9181,0.67106
1512.4001,0.644184
1512.8823,0.618893
1513.3644,0.596101
1513.8466,0.575473
1514.3286,0.55627
1514.8108,0.537852
1515.2928,0.519508
1515.7750,0.500025
1516.2571,0.478012
1516.7393,0.453992
1517.2213,0.431728
1517.7035,0.414691
1518.1855,0.402907
1518.6677,0.394436
1519.1498,0.387306
1519.6320,0.379942
1520.1140,0.370952
1520.5962,0.359238
1521.0782,0.345386
1521.5604,0.332775
1522.0425,0.323956
1522.5247,0.318013
1523.0067,0.313227
1523.4889,0.308602
1523.9709,0.303563
1524.4531,0.297653
1524.9352,0.290673
1525.4174,0.283017
1525.8994,0.275554
1526.3816,0.268916
1526.8636,0.263011
1527.3458,0.257316
1527.8279,0.25148
1528.3101,0.245654
1528.7921,0.240277
1529.2743,0.235614
1529.7563,0.231552
1530.2385,0.227788
1530.7206,0.224087
1531.2028,0.220389
1531.6848,0.216732
1532.1670,0.213113
1532.6490,0.209408
1533.1312,0.205538
1533.6133,0.201789
1534.0955,0.198689
1534.5775,0.196408
1535.0597,0.194661
1535.5417,0.193083
1536.0239,0.191466
1536.5060,0.189764
1536.9882,0.188016
1537.4702,0.186244
1537.9524,0.184366
1538.4344,0.182155
1538.9166,0.179415
1539.3987,0.17655
1539.8809,0.174579
1540.3629,0.173722
1540.8451,0.173298
1541.3271,0.172772
1541.8093,0.172032
1542.2914,0.171209
1542.7736,0.170453
1543.2556,0.169805
1543.7378,0.169213
1544.2198,0.168625
1544.7020,0.16805
1545.1841,0.16755
1545.6663,0.167158
1546.1483,0.166829
1546.6305,0.166481
1547.1125,0.166055
1547.5947,0.165524
1548.0768,0.16489
1548.5590,0.164178
1549.0410,0.163459
1549.5232,0.162846
1550.0052,0.162437
1550.4874,0.162216
1550.9695,0.162057
1551.4517,0.161842
1551.9337,0.161517
1552.4159,0.161079
1552.8979,0.160555
1553.3801,0.160011
1553.8622,0.159558
1554.3444,0.159291
1554.8264,0.159169
1555.3086,0.159061
1555.7906,0.158864
1556.2728,0.15853
1556.7549,0.158015
1557.2371,0.157249
1557.7191,0.156139
1558.2013,0.154768
1558.6833,0.153978
1559.1655,0.154811
1559.6476,0.156381
1560.1298,0.157584
1560.6118,0.158318
1561.0940,0.158748
1561.5760,0.158996
1562.0582,0.159131
1562.5403,0.159192
1563.0225,0.159208
1563.5045,0.15922
1563.9867,0.159289
1564.4688,0.159487
1564.9509,0.159848
1565.4330,0.160319
1565.9152,0.160784
1566.3972,0.161141
1566.8794,0.161339
1567.3615,0.161374
1567.8436,0.161291
1568.3257,0.161207
1568.8079,0.161351
1569.2899,0.161963
1569.7721,0.162988
1570.2542,0.164046
1570.7363,0.164883
1571.2184,0.165511
1571.7006,0.166042
1572.1826,0.166555
1572.6648,0.167057
1573.1469,0.167493
1573.6290,0.167795
1574.1111,0.167933
1574.5933,0.167943
1575.0753,0.167962
1575.5575,0.168248
1576.0396,0.169041
1576.5217,0.170188
1577.0038,0.17124
1577.4860,0.172009
1577.9680,0.172585
1578.4502,0.173094
1578.9323,0.173609
1579.4144,0.174145
1579.8965,0.174685
1580.3787,0.175204
1580.8607,0.175695
1581.3429,0.176172
1581.8250,0.176656
1582.3071,0.17716
1582.7892,0.177684
1583.2714,0.178224
1583.7534,0.178777
1584.2356,0.179346
