TITLE,test
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,test
DATE,26/02/12
TIME,12:35:27
SPECTROMETER/DATA SYSTEM,
LOCALE,1041
RESOLUTION,
DELTAX,1.92847
XUNITS,1/CM
YUNITS,TRANSMITTANCE
FIRSTX,  998.9459
LASTX, 6001.3891
NPOINTS,    2595
FIRSTY,   153.61505
MAXY,   345.14767
MINY,   142.47850
XYDATA
2333.4451,205.449
2335.3735,205.993
2337.3020,206.335
2339.2305,206.297
2341.1589,205.783
2343.0874,204.926
2345.0159,204.056
2346.9443,203.531
2348.8728,203.616
2350.8013,204.473
2352.7297,206.153
2354.6582,208.541
2356.5867,211.231
2358.5151,213.515
2360.4436,214.705
2362.3721,214.579
2364.3005,213.405
2366.2290,211.594
2368.1575,209.459
2370.0859,207.217
2372.0144,205.044
2373.9429,203.085
2375.8713,201.434
2377.7998,200.122
2379.7283,199.139
2381.6567,198.444
2383.5852,197.989
2385.5137,197.725
2387.4421,197.602
2389.3706,197.576
2391.2991,197.612
2393.2275,197.684
2395.1560,197.776
2397.0845,197.878
2399.0129,197.986
2400.9414,198.096
2402.8699,198.204
2404.7983,198.31
2406.7268,198.412
2408.6553,198.513
2410.5837,198.615
2412.5122,198.718
2414.4407,198.823
2416.3691,198.93
2418.2976,199.037
2420.2261,199.143
2422.1545,199.248
2424.0830,199.354
2426.0115,199.461
2427.9399,199.569
2429.8684,199.677
2431.7969,199.784
2433.7253,199.889
2435.6538,199.993
2437.5823,200.098
2439.5107,200.207
2441.4392,200.32
2443.3677,200.434
2445.2961,200.547
2447.2246,200.658
2449.1531,200.765
2451.0815,200.869
2453.0100,200.973
2454.9385,201.079
2456.8669,201.187
2458.7954,201.298
2460.7239,201.409
2462.6523,201.52
2464.5808,201.628
2466.5093,201.734
2468.4377,201.839
2470.3662,201.947
2472.2947,202.059
2474.2231,202.175
2476.1516,202.294
2478.0801,202.413
2480.0085,202.53
2481.9370,202.644
2483.8655,202.758
2485.7939,202.874
2487.7224,202.993
2489.6509,203.115
2491.5793,203.237
2493.5078,203.357
2495.4363,203.472
2497.3647,203.584
2499.2932,203.694
2501.2217,203.803
2503.1501,203.914
