TITLE,test
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,test
DATE,26/02/12
TIME,12:28:22
SPECTROMETER/DATA SYSTEM,
LOCALE,1041
RESOLUTION,
DELTAX,1.92847
XUNITS,1/CM
YUNITS,SB
FIRSTX,  998.9459
LASTX, 6001.3891
NPOINTS,    2595
FIRSTY,    37.77779
MAXY,    64.10593
MINY,     2.68397
XYDATA
2302.5896,48.7655
2304.5181,47.5691
2306.4465,46.2244
2308.3750,44.7536
2310.3035,43.1765
2312.2319,41.5079
2314.1604,39.7642
2316.0889,37.9727
2318.0173,36.1751
2319.9458,34.4225
2321.8743,32.768
2323.8027,31.2607
2325.7312,29.9395
2327.6597,28.8218
2329.5881,27.8927
2331.5166,27.1105
2333.4451,26.4425
2335.3735,25.9188
2337.3020,25.6617
2339.2305,25.8433
2341.1589,26.5677
2343.0874,27.7358
2345.0159,28.9926
2346.9443,29.8204
2348.8728,29.7559
2350.8013,28.616
2352.7297,26.6012
2354.6582,24.2131
2356.5867,22.0363
2358.5151,20.5144
2360.4436,19.8365
2362.3721,19.9694
2364.3005,20.7806
2366.2290,22.156
2368.1575,24.0478
2370.0859,26.4473
2372.0144,29.3248
2373.9429,32.5823
2375.8713,36.0434
2377.7998,39.4771
2379.7283,42.6408
2381.6567,45.3271
2383.5852,47.4062
2385.5137,48.8488
2387.4421,49.7224
2389.3706,50.1604
2391.2991,50.3153
2393.2275,50.3168
2395.1560,50.2506
2397.0845,50.1604
2399.0129,50.0627
2400.9414,49.9625
2402.8699,49.8614
2404.7983,49.7601
2406.7268,49.6584
2408.6553,49.5559
2410.5837,49.4527
2412.5122,49.3498
2414.4407,49.2473
2416.3691,49.145
2418.2976,49.0417
2420.2261,48.9371
2422.1545,48.8319
2424.0830,48.7269
2426.0115,48.6228
2427.9399,48.5196
2429.8684,48.4169
2431.7969,48.3145
2433.7253,48.2121
2435.6538,48.1096
2437.5823,48.0068
2439.5107,47.9036
2441.4392,47.8
2443.3677,47.6967
2445.2961,47.5938
2447.2246,47.4914
2449.1531,47.3893
2451.0815,47.2872
2453.0100,47.1853
2454.9385,47.0839
2456.8669,46.9831
2458.7954,46.8827
2460.7239,46.7825
2462.6523,46.6821
2464.5808,46.5815
2466.5093,46.4805
2468.4377,46.3793
2470.3662,46.2782
2472.2947,46.1774
2474.2231,46.0771
2476.1516,45.9772
2478.0801,45.8775
2480.0085,45.7775
2481.9370,45.6773
2483.8655,45.5771
2485.7939,45.4772
2487.7224,45.3778
2489.6509,45.2789
2491.5793,45.18
2493.5078,45.0811
2495.4363,44.9819
2497.3647,44.8824
2499.2932,44.7829
2501.2217,44.6835
2503.1501,44.5846
2505.0786,44.4861
2507.0071,44.3879
2508.9355,44.2895
2510.8640,44.1908
2512.7925,44.0918
2514.7209,43.9928
2516.6494,43.8942
2518.5779,43.7962
2520.5063,43.6988
2522.4348,43.6018
2524.3633,43.5049
2526.2917,43.4082
2528.2202,43.3116
2530.1487,43.2153
2532.0771,43.1193
2534.0056,43.0237
2535.9341,42.9284
2537.8625,42.8335
2539.7910,42.7388
2541.7195,42.6442
2543.6479,42.5498
2545.5764,42.4555
2547.5049,42.3614
2549.4333,42.2676
2551.3618,42.174
2553.2903,42.0806
2555.2188,41.9872
2557.1472,41.8939
